t,MV,PV,DV
2.300000000000000000e+01,5.000000000000000000e+01,3.414000000000000057e+01,5.000000000000000000e+01
2.400000000000000000e+01,5.000000000000000000e+01,3.434000000000000341e+01,5.000000000000000000e+01
2.500000000000000000e+01,5.000000000000000000e+01,3.442999999999999972e+01,5.000000000000000000e+01
2.600000000000000000e+01,5.000000000000000000e+01,3.463000000000000256e+01,5.000000000000000000e+01
2.700000000000000000e+01,5.000000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01
2.800000000000000000e+01,5.000000000000000000e+01,3.485000000000000142e+01,5.000000000000000000e+01
2.900000000000000000e+01,5.000000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01
3.000000000000000000e+01,5.000000000000000000e+01,3.534000000000000341e+01,5.000000000000000000e+01
3.100000000000000000e+01,5.000000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01
3.200000000000000000e+01,5.000000000000000000e+01,3.559000000000000341e+01,5.000000000000000000e+01
3.300000000000000000e+01,5.000000000000000000e+01,3.565999999999999659e+01,5.000000000000000000e+01
3.400000000000000000e+01,5.000000000000000000e+01,3.588000000000000256e+01,5.000000000000000000e+01
3.500000000000000000e+01,5.000000000000000000e+01,3.603999999999999915e+01,5.000000000000000000e+01
3.600000000000000000e+01,5.000000000000000000e+01,3.632999999999999829e+01,5.000000000000000000e+01
3.700000000000000000e+01,5.000000000000000000e+01,3.629999999999999716e+01,5.000000000000000000e+01
3.800000000000000000e+01,5.000000000000000000e+01,3.659000000000000341e+01,5.000000000000000000e+01
3.900000000000000000e+01,5.000000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01
4.000000000000000000e+01,5.000000000000000000e+01,3.682000000000000028e+01,5.000000000000000000e+01
4.100000000000000000e+01,5.000000000000000000e+01,3.700999999999999801e+01,5.000000000000000000e+01
4.200000000000000000e+01,5.000000000000000000e+01,3.724000000000000199e+01,5.000000000000000000e+01
4.300000000000000000e+01,5.000000000000000000e+01,3.732999999999999829e+01,5.000000000000000000e+01
4.400000000000000000e+01,5.000000000000000000e+01,3.753000000000000114e+01,5.000000000000000000e+01
4.500000000000000000e+01,5.000000000000000000e+01,3.765999999999999659e+01,5.000000000000000000e+01
4.600000000000000000e+01,5.000000000000000000e+01,3.782000000000000028e+01,5.000000000000000000e+01
4.700000000000000000e+01,5.000000000000000000e+01,3.797999999999999687e+01,5.000000000000000000e+01
4.800000000000000000e+01,5.000000000000000000e+01,3.817000000000000171e+01,5.000000000000000000e+01
4.900000000000000000e+01,5.000000000000000000e+01,3.829999999999999716e+01,5.000000000000000000e+01
5.000000000000000000e+01,5.000000000000000000e+01,3.836999999999999744e+01,5.000000000000000000e+01
5.100000000000000000e+01,5.000000000000000000e+01,3.861999999999999744e+01,5.000000000000000000e+01
5.200000000000000000e+01,5.000000000000000000e+01,3.868999999999999773e+01,5.000000000000000000e+01
5.300000000000000000e+01,5.000000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01
5.400000000000000000e+01,5.000000000000000000e+01,3.895000000000000284e+01,5.000000000000000000e+01
5.500000000000000000e+01,5.000000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01
5.600000000000000000e+01,5.000000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01
5.700000000000000000e+01,5.000000000000000000e+01,3.959000000000000341e+01,5.000000000000000000e+01
5.800000000000000000e+01,5.000000000000000000e+01,3.959000000000000341e+01,5.000000000000000000e+01
5.900000000000000000e+01,5.000000000000000000e+01,3.964999999999999858e+01,5.000000000000000000e+01
6.000000000000000000e+01,5.000000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01
6.100000000000000000e+01,5.000000000000000000e+01,4.000999999999999801e+01,5.000000000000000000e+01
6.200000000000000000e+01,5.000000000000000000e+01,4.022999999999999687e+01,5.000000000000000000e+01
6.300000000000000000e+01,5.000000000000000000e+01,4.027000000000000313e+01,5.000000000000000000e+01
6.400000000000000000e+01,5.000000000000000000e+01,4.056000000000000227e+01,5.000000000000000000e+01
6.500000000000000000e+01,5.000000000000000000e+01,4.056000000000000227e+01,5.000000000000000000e+01
6.600000000000000000e+01,5.000000000000000000e+01,4.085000000000000142e+01,5.000000000000000000e+01
6.700000000000000000e+01,5.000000000000000000e+01,4.088000000000000256e+01,5.000000000000000000e+01
6.800000000000000000e+01,5.000000000000000000e+01,4.107000000000000028e+01,5.000000000000000000e+01
6.900000000000000000e+01,5.000000000000000000e+01,4.120000000000000284e+01,5.000000000000000000e+01
7.000000000000000000e+01,5.000000000000000000e+01,4.129999999999999716e+01,5.000000000000000000e+01
7.100000000000000000e+01,5.000000000000000000e+01,4.152000000000000313e+01,5.000000000000000000e+01
7.200000000000000000e+01,5.000000000000000000e+01,4.156000000000000227e+01,5.000000000000000000e+01
7.300000000000000000e+01,5.000000000000000000e+01,4.175000000000000000e+01,5.000000000000000000e+01
7.400000000000000000e+01,5.000000000000000000e+01,4.185000000000000142e+01,5.000000000000000000e+01
7.500000000000000000e+01,5.000000000000000000e+01,4.200999999999999801e+01,5.000000000000000000e+01
7.600000000000000000e+01,5.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01
7.700000000000000000e+01,5.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01
7.800000000000000000e+01,5.000000000000000000e+01,4.239000000000000057e+01,5.000000000000000000e+01
7.900000000000000000e+01,5.000000000000000000e+01,4.246000000000000085e+01,5.000000000000000000e+01
8.000000000000000000e+01,5.000000000000000000e+01,4.254999999999999716e+01,5.000000000000000000e+01
8.100000000000000000e+01,5.000000000000000000e+01,4.278000000000000114e+01,5.000000000000000000e+01
8.200000000000000000e+01,5.000000000000000000e+01,4.281000000000000227e+01,5.000000000000000000e+01
8.300000000000000000e+01,5.000000000000000000e+01,4.293999999999999773e+01,5.000000000000000000e+01
8.400000000000000000e+01,5.000000000000000000e+01,4.310000000000000142e+01,5.000000000000000000e+01
8.500000000000000000e+01,5.000000000000000000e+01,4.317000000000000171e+01,5.000000000000000000e+01
8.600000000000000000e+01,5.000000000000000000e+01,4.339000000000000057e+01,5.000000000000000000e+01
8.700000000000000000e+01,5.000000000000000000e+01,4.346000000000000085e+01,5.000000000000000000e+01
8.800000000000000000e+01,5.000000000000000000e+01,4.349000000000000199e+01,5.000000000000000000e+01
8.900000000000000000e+01,5.000000000000000000e+01,4.375000000000000000e+01,5.000000000000000000e+01
9.000000000000000000e+01,5.000000000000000000e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.100000000000000000e+01,5.000000000000000000e+01,4.393999999999999773e+01,5.000000000000000000e+01
9.200000000000000000e+01,5.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.300000000000000000e+01,5.000000000000000000e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.400000000000000000e+01,5.000000000000000000e+01,4.413000000000000256e+01,5.000000000000000000e+01
9.500000000000000000e+01,5.000000000000000000e+01,4.442000000000000171e+01,5.000000000000000000e+01
9.600000000000000000e+01,5.000000000000000000e+01,4.442000000000000171e+01,5.000000000000000000e+01
9.700000000000000000e+01,5.000000000000000000e+01,4.467999999999999972e+01,5.000000000000000000e+01
9.800000000000000000e+01,5.000000000000000000e+01,4.464999999999999858e+01,5.000000000000000000e+01
9.900000000000000000e+01,5.000000000000000000e+01,4.478000000000000114e+01,5.000000000000000000e+01
1.000000000000000000e+02,5.000000000000000000e+01,4.493999999999999773e+01,5.000000000000000000e+01
1.010000000000000000e+02,5.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01
1.020000000000000000e+02,5.000000000000000000e+01,4.507000000000000028e+01,5.000000000000000000e+01
1.030000000000000000e+02,5.000000000000000000e+01,4.525999999999999801e+01,5.000000000000000000e+01
1.040000000000000000e+02,5.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
1.050000000000000000e+02,5.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
1.060000000000000000e+02,5.000000000000000000e+01,4.554999999999999716e+01,5.000000000000000000e+01
1.070000000000000000e+02,5.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
1.080000000000000000e+02,5.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
1.090000000000000000e+02,5.000000000000000000e+01,4.575000000000000000e+01,5.000000000000000000e+01
1.100000000000000000e+02,5.000000000000000000e+01,4.600000000000000000e+01,5.000000000000000000e+01
1.110000000000000000e+02,5.000000000000000000e+01,4.603999999999999915e+01,5.000000000000000000e+01
1.120000000000000000e+02,5.000000000000000000e+01,4.615999999999999659e+01,5.000000000000000000e+01
1.130000000000000000e+02,5.000000000000000000e+01,4.628999999999999915e+01,5.000000000000000000e+01
1.140000000000000000e+02,5.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
1.150000000000000000e+02,5.000000000000000000e+01,4.635999999999999943e+01,5.000000000000000000e+01
1.160000000000000000e+02,5.000000000000000000e+01,4.657999999999999829e+01,5.000000000000000000e+01
1.170000000000000000e+02,5.000000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01
1.180000000000000000e+02,5.000000000000000000e+01,4.667999999999999972e+01,5.000000000000000000e+01
1.190000000000000000e+02,5.000000000000000000e+01,4.681000000000000227e+01,5.000000000000000000e+01
1.200000000000000000e+02,5.000000000000000000e+01,4.696999999999999886e+01,5.000000000000000000e+01
1.210000000000000000e+02,5.000000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.220000000000000000e+02,5.000000000000000000e+01,4.713000000000000256e+01,5.000000000000000000e+01
1.230000000000000000e+02,5.000000000000000000e+01,4.720000000000000284e+01,5.000000000000000000e+01
1.240000000000000000e+02,5.000000000000000000e+01,4.732000000000000028e+01,5.000000000000000000e+01
1.250000000000000000e+02,5.000000000000000000e+01,4.728999999999999915e+01,5.000000000000000000e+01
1.260000000000000000e+02,5.000000000000000000e+01,4.749000000000000199e+01,5.000000000000000000e+01
1.270000000000000000e+02,5.000000000000000000e+01,4.760999999999999943e+01,5.000000000000000000e+01
1.280000000000000000e+02,5.000000000000000000e+01,4.764999999999999858e+01,5.000000000000000000e+01
1.290000000000000000e+02,5.000000000000000000e+01,4.771000000000000085e+01,5.000000000000000000e+01
1.300000000000000000e+02,5.000000000000000000e+01,4.778000000000000114e+01,5.000000000000000000e+01
1.310000000000000000e+02,5.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
1.320000000000000000e+02,5.000000000000000000e+01,4.796999999999999886e+01,5.000000000000000000e+01
1.330000000000000000e+02,5.000000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01
1.340000000000000000e+02,5.000000000000000000e+01,4.818999999999999773e+01,5.000000000000000000e+01
1.350000000000000000e+02,5.000000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01
1.360000000000000000e+02,5.000000000000000000e+01,4.828999999999999915e+01,5.000000000000000000e+01
1.370000000000000000e+02,5.000000000000000000e+01,4.845000000000000284e+01,5.000000000000000000e+01
1.380000000000000000e+02,5.000000000000000000e+01,4.854999999999999716e+01,5.000000000000000000e+01
1.390000000000000000e+02,5.000000000000000000e+01,4.860999999999999943e+01,5.000000000000000000e+01
1.400000000000000000e+02,5.000000000000000000e+01,4.864999999999999858e+01,5.000000000000000000e+01
1.410000000000000000e+02,5.000000000000000000e+01,4.871000000000000085e+01,5.000000000000000000e+01
1.420000000000000000e+02,5.000000000000000000e+01,4.886999999999999744e+01,5.000000000000000000e+01
1.430000000000000000e+02,5.000000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01
1.440000000000000000e+02,5.000000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01
1.450000000000000000e+02,5.000000000000000000e+01,4.906000000000000227e+01,5.000000000000000000e+01
1.460000000000000000e+02,5.000000000000000000e+01,4.910000000000000142e+01,5.000000000000000000e+01
1.470000000000000000e+02,5.000000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01
1.480000000000000000e+02,5.000000000000000000e+01,4.925999999999999801e+01,5.000000000000000000e+01
1.490000000000000000e+02,5.000000000000000000e+01,4.932000000000000028e+01,5.000000000000000000e+01
1.500000000000000000e+02,5.000000000000000000e+01,4.954999999999999716e+01,5.000000000000000000e+01
1.510000000000000000e+02,5.000000000000000000e+01,4.954999999999999716e+01,5.000000000000000000e+01
1.520000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01
1.530000000000000000e+02,5.000000000000000000e+01,4.981000000000000227e+01,5.000000000000000000e+01
1.540000000000000000e+02,5.000000000000000000e+01,4.977000000000000313e+01,5.000000000000000000e+01
1.550000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
1.560000000000000000e+02,5.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01
1.570000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
1.580000000000000000e+02,5.000000000000000000e+01,5.018999999999999773e+01,5.000000000000000000e+01
1.590000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
1.600000000000000000e+02,5.000000000000000000e+01,5.021999999999999886e+01,5.000000000000000000e+01
1.610000000000000000e+02,5.000000000000000000e+01,5.025999999999999801e+01,5.000000000000000000e+01
1.620000000000000000e+02,5.000000000000000000e+01,5.039000000000000057e+01,5.000000000000000000e+01
1.630000000000000000e+02,5.000000000000000000e+01,5.047999999999999687e+01,5.000000000000000000e+01
1.640000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
1.650000000000000000e+02,5.000000000000000000e+01,5.054999999999999716e+01,5.000000000000000000e+01
1.660000000000000000e+02,5.000000000000000000e+01,5.064000000000000057e+01,5.000000000000000000e+01
1.670000000000000000e+02,5.000000000000000000e+01,5.079999999999999716e+01,5.000000000000000000e+01
1.680000000000000000e+02,5.000000000000000000e+01,5.084000000000000341e+01,5.000000000000000000e+01
1.690000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
1.700000000000000000e+02,5.000000000000000000e+01,5.086999999999999744e+01,5.000000000000000000e+01
1.710000000000000000e+02,5.000000000000000000e+01,5.096999999999999886e+01,5.000000000000000000e+01
1.720000000000000000e+02,5.000000000000000000e+01,5.109000000000000341e+01,5.000000000000000000e+01
1.730000000000000000e+02,5.000000000000000000e+01,5.118999999999999773e+01,5.000000000000000000e+01
1.740000000000000000e+02,5.000000000000000000e+01,5.109000000000000341e+01,5.000000000000000000e+01
1.750000000000000000e+02,5.000000000000000000e+01,5.121999999999999886e+01,5.000000000000000000e+01
1.760000000000000000e+02,5.000000000000000000e+01,5.132000000000000028e+01,5.000000000000000000e+01
1.770000000000000000e+02,5.000000000000000000e+01,5.145000000000000284e+01,5.000000000000000000e+01
1.780000000000000000e+02,5.000000000000000000e+01,5.147999999999999687e+01,5.000000000000000000e+01
1.790000000000000000e+02,5.000000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01
1.800000000000000000e+02,5.000000000000000000e+01,5.150999999999999801e+01,5.000000000000000000e+01
1.810000000000000000e+02,5.000000000000000000e+01,5.171000000000000085e+01,5.000000000000000000e+01
1.820000000000000000e+02,5.000000000000000000e+01,5.179999999999999716e+01,5.000000000000000000e+01
1.830000000000000000e+02,5.000000000000000000e+01,5.179999999999999716e+01,5.000000000000000000e+01
1.840000000000000000e+02,5.000000000000000000e+01,5.184000000000000341e+01,5.000000000000000000e+01
1.850000000000000000e+02,5.000000000000000000e+01,5.186999999999999744e+01,5.000000000000000000e+01
1.860000000000000000e+02,5.000000000000000000e+01,5.189999999999999858e+01,5.000000000000000000e+01
1.870000000000000000e+02,5.000000000000000000e+01,5.206000000000000227e+01,5.000000000000000000e+01
1.880000000000000000e+02,5.000000000000000000e+01,5.213000000000000256e+01,5.000000000000000000e+01
1.890000000000000000e+02,5.000000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01
1.900000000000000000e+02,5.000000000000000000e+01,5.215999999999999659e+01,5.000000000000000000e+01
1.910000000000000000e+02,5.000000000000000000e+01,5.221999999999999886e+01,5.000000000000000000e+01
1.920000000000000000e+02,5.000000000000000000e+01,5.228999999999999915e+01,5.000000000000000000e+01
1.930000000000000000e+02,5.000000000000000000e+01,5.238000000000000256e+01,5.000000000000000000e+01
1.940000000000000000e+02,5.000000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01
1.950000000000000000e+02,5.000000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01
1.960000000000000000e+02,5.000000000000000000e+01,5.250999999999999801e+01,5.000000000000000000e+01
1.970000000000000000e+02,5.000000000000000000e+01,5.264000000000000057e+01,5.000000000000000000e+01
1.980000000000000000e+02,5.000000000000000000e+01,5.271000000000000085e+01,5.000000000000000000e+01
1.990000000000000000e+02,5.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
2.000000000000000000e+02,5.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
2.010000000000000000e+02,5.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
2.020000000000000000e+02,5.000000000000000000e+01,5.282999999999999829e+01,5.000000000000000000e+01
2.030000000000000000e+02,5.000000000000000000e+01,5.303000000000000114e+01,5.000000000000000000e+01
2.040000000000000000e+02,5.000000000000000000e+01,5.309000000000000341e+01,5.000000000000000000e+01
2.050000000000000000e+02,5.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
2.060000000000000000e+02,5.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
2.070000000000000000e+02,5.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
2.080000000000000000e+02,5.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
2.090000000000000000e+02,5.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01
2.100000000000000000e+02,5.000000000000000000e+01,5.328999999999999915e+01,5.000000000000000000e+01
2.110000000000000000e+02,5.000000000000000000e+01,5.335000000000000142e+01,5.000000000000000000e+01
2.120000000000000000e+02,5.000000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01
2.130000000000000000e+02,5.000000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01
2.140000000000000000e+02,5.000000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01
